,0
11629,-0.007832825
11630,-0.0071859383
11631,-0.0066472753
11632,-0.006169743
11633,-0.00568899
11634,-0.0052896957
11635,-0.0049409815
11636,-0.004590211
11637,-0.0043084314
11638,-0.004019633
11639,-0.003686041
11640,-0.0034867197
11641,-0.0032360042
11642,-0.003020389
11643,-0.0028288097
11644,-0.0026793426
11645,-0.00254323
11646,-0.0024362495
11647,-0.0023435873
11648,-0.0022462877
11649,-0.001988374
11650,-0.0017677179
11651,-0.0011719661
11652,-0.0007655293
11653,-0.00067085517
11654,-0.00058856193
11655,-0.00051137886
11656,-0.00045418166
11657,-0.0004066583
11658,-0.00036768158
11659,-0.0003435436
11660,-0.00029539544
11661,-0.0002650369
11662,-0.00023191478
11663,-0.00020239259
11664,-0.00017839661
11665,-0.00015636784
11666,-0.00014191345
11667,-0.0001233266
11668,-0.000111126705
11669,-0.000100924546
11670,-9.069812e-05
11671,-8.0099824e-05
11672,-7.2630304e-05
11673,-6.581143e-05
11674,-5.865245e-05
11675,-4.3331973e-05
11676,-3.2738524e-05
11677,-2.8992596e-05
11678,-2.6612328e-05
11679,-2.4025636e-05
11680,-2.1870248e-05
11681,-1.762609e-05
11682,-1.4773884e-05
11683,-1.2470526e-05
11684,-1.1060482e-05
11685,-9.937129e-06
11686,-9.379086e-06
11687,-8.976447e-06
11688,-8.871126e-06
11689,-8.815435e-06
11690,-8.815649e-06
11691,-8.781025e-06
11692,-8.785833e-06
11693,-0.0010270779
11694,-0.002270328
11695,-0.0020172966
11696,-0.0010256988
11697,-0.00061711663
11698,-0.00039445216
11699,-0.00019423992
11700,-5.4709773e-05
11701,-9.8554865e-06
11702,-8.029851e-06
11703,-8.607987e-06
11704,-9.3152275e-06
11705,-8.5900465e-06
11706,-8.369514e-06
11707,-8.807483e-06
11708,-9.108175e-06
11709,-9.1710435e-06
11710,-9.191734e-06
11711,-9.024905e-06
11712,-8.904707e-06
11713,-8.817826e-06
11714,-8.789516e-06
11715,-8.773001e-06
11716,-8.772364e-06
11717,-0.008762168
11718,-0.008351451
11719,0.006180913
11720,0.006383951
11721,0.0039650034
11722,0.002529529
11723,0.001598265
11724,0.0009645353
11725,0.0004928103
11726,8.494372e-05
11727,-0.00018232525
11728,-0.00029148933
11729,-0.00032734813
11730,-0.00034056298
11731,-0.00034689953
11732,-0.00035562654
11733,-0.00045690945
11734,-0.0005797449
11735,-0.0007078994
11736,-0.0008512001
11737,-0.0011798841
11738,-0.0017428914
11739,-0.0028518443
11740,-0.005247335
11741,-0.009026663
11742,-0.0142796375
11743,-0.023140516
11744,-0.03906577
11745,-0.06125646
11746,-0.09566173
11747,-0.124765426
11748,-0.14801796
11749,-0.16722085
11750,-0.17730646
11751,-0.18149504
11752,-0.18299803
11753,-0.18218677
11754,-0.17912121
11755,-0.17347078
11756,-0.17083488
11757,-0.16337484
11758,-0.15632482
11759,-0.14752388
11760,-0.13510087
11761,-0.13194504
11762,-0.13959453
11763,-0.18902308
11764,-0.3024052
11765,-0.48789078
11766,-0.75570184
11767,-1.1871269
11768,-1.7903337
11769,-2.4978964
11770,-3.5073385
11771,-4.5960746
11772,-6.2880263
11773,-9.624662
11774,-11.293757
11775,-12.111533
11776,-12.378336
11777,-12.140133
11778,-11.637259
11779,-10.985721
11780,-10.153313
11781,-9.036491
11782,-7.505508
11783,-5.805706
11784,-3.9960601
11785,-2.9538686
11786,-2.545396
11787,-2.2636864
11788,-2.0250218
11789,-1.8597801
11790,-1.7362579
11791,-1.6393147
11792,-1.567774
11793,-1.4557098
11794,-1.3321813
11795,-1.2161297
11796,-1.1028581
11797,-0.99972403
11798,-0.9110275
11799,-0.8283376
11800,-0.75512064
11801,-0.7094813
11802,-0.6703445
11803,-0.6366128
11804,-0.604177
11805,-0.57871664
11806,-0.5566502
11807,-0.536276
11808,-0.5201492
11809,-0.5087945
11810,-0.49842176
11811,-0.4934094
11812,-0.4926119
11813,-0.49482518
11814,-0.9927619
11815,-1.4871004
11816,-1.4860805
11817,-1.4709296
11818,-1.454719
11819,-1.4392854
11820,-1.4189239
11821,-1.3912209
11822,-1.3531562
11823,-1.2948767
11824,-1.2095449
11825,-1.0950079
11826,-0.98109245
11827,-0.8931902
11828,-0.82987934
11829,-0.7915339
11830,-0.7645689
11831,-0.7519151
11832,-0.8639989
11833,-0.9758103
11834,-1.0450737
11835,-1.0252491
11836,-0.98269016
11837,-0.9551596
11838,-0.9548174
11839,-0.96706426
11840,-1.030082
11841,-1.1889943
11842,-1.4382914
11843,-1.690346
11844,-2.0271523
11845,-2.5303352
11846,-3.2831848
11847,-4.2130184
11848,-5.5005136
11849,-8.933951
11850,-10.750867
11851,-11.391307
11852,-11.889718
11853,-12.191848
11854,-12.148824
11855,-11.6600275
11856,-10.902593
11857,-9.940729
11858,-8.681943
11859,-6.9449463
11860,-4.6238403
11861,-2.316006
11862,-1.4022684
11863,-1.0461235
11864,-0.75700366
11865,-0.52853507
11866,-0.37330657
11867,-0.27198085
11868,-0.20383246
11869,-0.16014402
11870,-0.12733512
11871,-0.10201977
11872,-0.08059356
11873,-0.05981008
11874,-0.0435325
11875,-0.031188522
11876,-0.023039544
11877,-0.018260485
11878,-0.01583595
11879,-0.014416102
11880,-0.013355901
11881,-0.012652943
11882,-0.012089939
11883,-0.011052306
11884,-0.010137435
11885,-0.009186297
11886,-0.00846262
11887,-0.007813009
11888,-0.00714621
11889,-0.006580309
11890,-0.0061178273
11891,-0.0056825923
11892,-0.0052898168
11893,-0.004944491
11894,-0.004596912
11895,-0.0043091504
11896,-0.0040220865
11897,-0.003692389
11898,-0.0034086122
11899,-0.0031765667
11900,-0.0029777535
11901,-0.0027989284
11902,-0.0026576577
11903,-0.00253555
11904,-0.0024309487
11905,-0.0023325114
11906,-0.0022278032
11907,-0.002104202
11908,-0.0012962911
11909,-0.0007690507
11910,-0.00067549717
11911,-0.0005918271
11912,-0.00051497616
11913,-0.0004569052
11914,-0.00040906272
11915,-0.00037037826
11916,-0.0003465141
11917,-0.00029787913
11918,-0.00026651667
11919,-0.00023348868
11920,-0.00020349176
11921,-0.00017910682
11922,-0.00015704843
11923,-0.00014243044
11924,-0.00012378767
11925,-0.00011153839
11926,-0.000101328544
11927,-9.1049216e-05
11928,-8.037169e-05
11929,-7.286839e-05
11930,-6.603439e-05
11931,-5.8817826e-05
11932,-4.343827e-05
11933,-3.2806503e-05
11934,-2.9054356e-05
11935,-2.6666636e-05
11936,-2.4073119e-05
11937,-2.191236e-05
11938,-1.7654493e-05
11939,-1.4792995e-05
11940,-1.2484503e-05
11941,-1.1070374e-05
11942,-9.936979e-06
11943,-9.376752e-06
11944,-8.978332e-06
11945,-8.872123e-06
11946,-8.815492e-06
11947,-8.816035e-06
11948,-8.780915e-06
11949,-8.783671e-06
11950,-0.0005014817
11951,-0.00045996488
11952,3.2877266e-05
11953,8.831591e-05
11954,-3.103027e-05
11955,-4.179292e-06
11956,-1.0678863e-05
11957,-7.958076e-06
11958,-8.891374e-06
11959,-8.6692135e-06
11960,-9.23768e-06
11961,-8.719209e-06
11962,-8.604433e-06
11963,-8.623636e-06
11964,-8.8060515e-06
11965,-8.8155775e-06
11966,-8.690644e-06
11967,-8.6372365e-06
11968,-8.726071e-06
11969,-8.77369e-06
11970,-8.786654e-06
11971,-8.738761e-06
11972,-8.803056e-06
11973,-8.772407e-06
11974,-8.784181e-06
11975,-8.76874e-06
11976,-0.020395184
11977,-0.062043212
11978,-0.100160874
11979,-0.12549338
11980,-0.13490544
11981,-0.13626157
11982,-0.12879457
11983,-0.117736734
11984,-0.08528953
11985,-0.069380224
11986,-0.053519547
11987,-0.039615
11988,-0.025059244
11989,-0.017577253
11990,-0.012741216
11991,-0.008733073
11992,-0.005833895
11993,-0.0036814094
11994,-0.0022683558
11995,-0.0013295544
11996,-0.00078439736
11997,-0.0004889398
11998,-0.00036201772
11999,-0.0003263818
12000,-0.00031802824
12001,-0.00031747017
12002,-0.00034086584
12003,-0.0003675051
12004,-0.00041893177
12005,-0.00045872672
12006,-0.0004979812
12007,-0.0005551602
12008,-0.0006360043
12009,-0.0007233525
12010,-0.0008722886
12011,-0.0010516657
12012,-0.0013193241
12013,-0.0017773167
12014,-0.002764112
12015,-0.004670064
12016,-0.0084954
12017,-0.013145065
12018,-0.022404784
12019,-0.034839485
12020,-0.054537974
12021,-0.119039185
12022,-0.14515328
12023,-0.16312918
12024,-0.17501397
12025,-0.18047635
12026,-0.18266468
12027,-0.18312265
12028,-0.18126649
12029,-0.1778327
12030,-0.17292015
12031,-0.16963807
12032,-0.17102209
12033,-0.17010641
12034,-0.15778129
12035,-0.14254569
12036,-0.13393424
12037,-0.13313235
12038,-0.15486233
12039,-0.25215527
12040,-0.41423735
12041,-0.65964824
12042,-0.9989998
12043,-1.5366216
12044,-2.3228788
12045,-3.3164423
12046,-4.3892717
12047,-5.8830934
12048,-7.4064484
12049,-10.745752
12050,-11.62258
12051,-12.302021
12052,-12.418073
12053,-12.221568
12054,-11.847493
12055,-11.308668
12056,-10.602644
12057,-9.60547
12058,-8.065936
12059,-4.5973535
12060,-3.1980202
12061,-2.6726596
12062,-2.3681762
12063,-2.087253
12064,-1.9087546
12065,-1.7700516
12066,-1.6701031
12067,-1.5898322
12068,-1.5278641
12069,-1.4204097
12070,-1.1084838
12071,-0.8965552
12072,-0.8146141
12073,-0.76222986
12074,-0.7174888
12075,-0.678788
12076,-0.6431438
12077,-0.61222446
12078,-0.5850012
12079,-0.562153
12080,-0.5437612
12081,-0.5284114
12082,-0.5109092
12083,-0.49950168
12084,-0.49344283
12085,-0.49259663
12086,-0.49474043
12087,-0.9927823
12088,-1.4878871
12089,-1.4874427
12090,-1.4707644
12091,-1.4534447
12092,-1.4363681
12093,-1.414308
12094,-1.3811467
12095,-1.3397261
12096,-1.2709124
12097,-1.0539585
12098,-0.949087
12099,-0.8671915
12100,-0.81234324
12101,-0.77848256
12102,-0.76474655
12103,-0.8795114
12104,-0.9936252
12105,-1.0625454
12106,-1.0021633
12107,-0.9678087
12108,-0.96922535
12109,-0.9910814
12110,-1.0941674
12111,-1.3619514
12112,-1.9192845
12113,-2.638858
12114,-3.6512468
12115,-5.1752934
12116,-6.814512
12117,-8.589062
12118,-10.630772
12119,-11.313993
12120,-11.914621
12121,-12.354628
12122,-12.471796
12123,-12.2294445
12124,-11.62056
12125,-10.789845
12126,-9.733344
12127,-8.04843
12128,-6.2691927
12129,-4.0125947
12130,-1.7533635
12131,-1.1440026
12132,-0.86783016
12133,-0.6098982
12134,-0.4266801
12135,-0.3056562
12136,-0.22581884
12137,-0.1721495
12138,-0.13854569
12139,-0.10970827
12140,-0.08701893
12141,-0.06675184
12142,-0.049432408
12143,-0.03595829
12144,-0.026545152
12145,-0.020277835
12146,-0.016936162
12147,-0.015322816
12148,-0.014172176
12149,-0.013321491
12150,-0.012690575
12151,-0.011629225
12152,-0.010700621
12153,-0.009740568
12154,-0.008984602
12155,-0.0083095515
12156,-0.0076562604
12157,-0.0071177273
12158,-0.0066154446
12159,-0.006140003
12160,-0.005693714
12161,-0.005331398
12162,-0.004952054
12163,-0.004633328
12164,-0.004219057
12165,-0.0039966186
12166,-0.0037695155
12167,-0.0035900245
12168,-0.0033954016
12169,-0.0031755522
12170,-0.0029878223
12171,-0.0028285815
12172,-0.0026992895
12173,-0.0025764997
12174,-0.002467667
12175,-0.0023522265
12176,-0.0022143687
12177,-0.001396386
12178,-0.0008553534
12179,-0.00073778024
12180,-0.0006588827
12181,-0.0005939068
12182,-0.00051457586
12183,-0.00044950808
12184,-0.00039565744
12185,-0.00034510458
12186,-0.00030189153
12187,-0.00027124162
12188,-0.00024764234
12189,-0.00021682461
12190,-0.00019500156
12191,-0.0001751654
12192,-0.0001570702
12193,-0.00013657122
12194,-0.000120851895
12195,-0.00010668392
12196,-9.5256844e-05
12197,-8.440478e-05
12198,-7.659059e-05
12199,-7.008037e-05
12200,-6.252821e-05
12201,-5.646122e-05
12202,-5.093959e-05
12203,-4.583494e-05
12204,-4.1062736e-05
12205,-3.1485262e-05
12206,-2.4755707e-05
12207,-2.182951e-05
12208,-1.7650644e-05
12209,-1.4817086e-05
12210,-1.251242e-05
12211,-1.1094113e-05
12212,-9.961534e-06
12213,-9.394814e-06
12214,-8.986241e-06
12215,-8.875351e-06
12216,-8.816115e-06
12217,-8.817514e-06
12218,-8.781054e-06
12219,-8.784577e-06
12220,-0.0010150198
12221,-0.0023257928
12222,-0.0021164857
12223,-0.001186566
12224,-0.00077172637
12225,-0.0005037189
12226,-0.00023269457
12227,-6.552777e-05
12228,-1.6548758e-05
12229,-8.598354e-06
12230,-8.206222e-06
12231,-8.481222e-06
12232,-8.646936e-06
12233,-8.741155e-06
12234,-8.702498e-06
12235,-8.780375e-06
12236,-8.774884e-06
12237,-8.798031e-06
12238,-8.780565e-06
12239,-8.772299e-06
12240,-0.0015853475
12241,-0.0011181912
12242,-0.00039798202
12243,-0.001508185
12244,-0.0006186486
12245,-0.00042694647
12246,-0.0004550082
12247,-0.0006086017
12248,-0.00071603997
12249,-0.0007840849
12250,-0.0008273861
12251,-0.00084734964
12252,-0.0009317967
12253,-0.0010205285
12254,-0.0011545363
12255,-0.0015134664
12256,-0.0027261493
12257,-0.0050444873
12258,-0.0090105375
12259,-0.014005033
12260,-0.023389792
12261,-0.036903538
12262,-0.05776485
12263,-0.09066305
12264,-0.123382956
12265,-0.14718609
12266,-0.1655851
12267,-0.17639866
12268,-0.18112214
12269,-0.1829125
12270,-0.18311894
12271,-0.181055
12272,-0.17560513
12273,-0.17299147
12274,-0.16448893
12275,-0.15621085
12276,-0.14709751
12277,-0.13956113
12278,-0.13743928
12279,-0.1465446
12280,-0.19982582
12281,-0.32625732
12282,-0.52054495
12283,-0.79055786
12284,-1.1482795
12285,-1.6746126
12286,-2.4832754
12287,-3.4778073
12288,-4.5991607
12289,-6.176393
12290,-9.3453455
12291,-11.081887
12292,-11.950983
12293,-12.376434
12294,-12.315386
12295,-11.980078
12296,-11.480637
12297,-10.821
12298,-9.960889
12299,-8.716943
12300,-7.1685457
12301,-5.6239724
12302,-4.0030975
12303,-3.0330966
12304,-2.600684
12305,-2.2980232
12306,-2.0426939
12307,-1.8730001
12308,-1.7450898
12309,-1.6472745
12310,-1.5730804
12311,-1.4582615
12312,-1.3363004
12313,-1.2249835
12314,-1.1048448
12315,-1.0028325
12316,-0.9138148
12317,-0.82837224
12318,-0.755549
12319,-0.71002305
12320,-0.6705749
12321,-0.6369571
12322,-0.60453254
12323,-0.5791366
12324,-0.5567749
12325,-0.53622115
12326,-0.52009124
12327,-0.50882214
12328,-0.49861756
12329,-0.49374375
12330,-0.49291724
12331,-0.4951282
12332,-0.50843424
12333,-0.9998616
12334,-1.4873942
12335,-1.4863719
12336,-1.4711691
12337,-1.4549263
12338,-1.4394723
12339,-1.4190981
12340,-1.3913822
12341,-1.3533177
12342,-1.2949853
12343,-1.2096449
12344,-1.0950495
12345,-0.98108095
12346,-0.8932172
12347,-0.82994163
12348,-0.7916282
12349,-0.76467425
12350,-0.75203097
12351,-0.8640929
12352,-0.97588164
12353,-1.0451314
12354,-0.9842225
12355,-0.95490694
12356,-0.96726036
12357,-1.030768
12358,-1.1903716
12359,-1.4385861
12360,-1.6894722
12361,-2.0247607
12362,-2.5256968
12363,-3.2749004
12364,-4.200803
12365,-5.483062
12366,-8.908338
12367,-10.732259
12368,-11.374301
12369,-11.876224
12370,-12.185471
12371,-12.153607
12372,-11.67615
12373,-10.9234495
12374,-9.965428
12375,-8.719891
12376,-6.986421
12377,-4.696507
12378,-2.359183
12379,-1.4158032
12380,-1.0528508
12381,-0.7629904
12382,-0.5329385
12383,-0.37612203
12384,-0.27386308
12385,-0.20512687
12386,-0.16095997
12387,-0.1281289
12388,-0.102765374
12389,-0.08134678
12390,-0.06040035
12391,-0.04399573
12392,-0.03149198
12393,-0.023242714
12394,-0.018370109
12395,-0.015888086
12396,-0.014449662
12397,-0.013378459
12398,-0.012674667
12399,-0.012109741
12400,-0.01107056
12401,-0.0101557
12402,-0.009208204
12403,-0.008481736
12404,-0.007829788
12405,-0.007168859
12406,-0.006601461
12407,-0.006135434
12408,-0.0056992793
12409,-0.0052654822
12410,-0.004752712
12411,-0.0044235634
12412,-0.004149771
12413,-0.0038935852
12414,-0.0035723129
12415,-0.0033015679
12416,-0.0030896773
12417,-0.0029100797
12418,-0.0027522063
12419,-0.002619126
12420,-0.0025061388
12421,-0.0023944709
12422,-0.0022974503
12423,-0.0021877955
12424,-0.00132027
12425,-0.00076449
12426,-0.0006701101
12427,-0.0005887845
12428,-0.00051054766
12429,-0.0004538484
12430,-0.00040638595
12431,-0.00036670727
12432,-0.00034198083
12433,-0.0002947573
12434,-0.00026467984
12435,-0.00023079934
12436,-0.00020262956
12437,-0.00017856933
12438,-0.00015636746
12439,-0.0001357592
12440,-0.00011927281
12441,-0.00010651903
12442,-9.5197414e-05
12443,-8.35177e-05
12444,-7.51152e-05
12445,-6.586697e-05
12446,-5.8796784e-05
12447,-4.3437372e-05
12448,-3.2815096e-05
12449,-2.905613e-05
12450,-2.6670821e-05
12451,-2.4080728e-05
12452,-2.1922579e-05
12453,-1.7705202e-05
12454,-1.48563695e-05
12455,-1.35911005e-05
12456,-1.2598007e-05
12457,-1.2404893e-05
12458,-1.0851742e-05
12459,-9.976569e-06
12460,-9.302557e-06
12461,-9.027989e-06
12462,-8.847559e-06
12463,-8.82955e-06
12464,-8.77918e-06
12465,-8.783603e-06
12466,-0.00050150254
12467,-0.00045998412
12468,3.2882766e-05
12469,8.832169e-05
12470,-3.1031836e-05
12471,-4.18004e-06
12472,-1.0679043e-05
12473,-7.958037e-06
12474,-8.89128e-06
12475,-8.6691525e-06
12476,-9.23703e-06
12477,-8.718197e-06
12478,-8.591638e-06
12479,-8.603454e-06
12480,-8.7867475e-06
12481,-8.795676e-06
12482,-8.645782e-06
12483,-8.6039045e-06
12484,-8.730752e-06
12485,-8.793342e-06
12486,-8.78848e-06
12487,-8.774465e-06
12488,-8.822881e-06
12489,-8.773428e-06
12490,-8.772245e-06
12491,-0.0015704188
12492,-0.0011124732
12493,-0.00041286793
12494,-0.0014998742
12495,-0.0005968665
12496,-0.00041683062
12497,-0.00044713914
12498,-0.00060185493
12499,-0.0007184429
12500,-0.0007900867
12501,-0.0008355405
12502,-0.0008584298
12503,-0.00095214735
12504,-0.0010515158
12505,-0.0012141056
12506,-0.0016499576
12507,-0.0029903837
12508,-0.005501005
12509,-0.009597881
12510,-0.0149839735
12511,-0.024765441
12512,-0.039679624
12513,-0.062010348
12514,-0.09581503
12515,-0.12506956
12516,-0.14852713
12517,-0.16717395
12518,-0.1772108
12519,-0.18146598
12520,-0.18301105
12521,-0.1822398
12522,-0.18032259
12523,-0.17380276
12524,-0.16874391
12525,-0.17120214
12526,-0.17431724
12527,-0.17326891
12528,-0.15908374
12529,-0.14225483
12530,-0.13947572
12531,-0.14321215
12532,-0.18498375
12533,-0.34719008
12534,-0.56841594
12535,-0.8779522
12536,-1.2685423
12537,-1.8421491
12538,-2.701427
12539,-3.6681347
12540,-4.8551974
12541,-6.5663724
12542,-9.920253
12543,-11.533194
12544,-12.30639
12545,-12.320241
12546,-11.97893
12547,-11.460977
12548,-10.778055
12549,-9.867806
12550,-8.56437
12551,-6.9819884
12552,-5.366381
12553,-3.7770944
12554,-2.9448009
12555,-2.5458236
12556,-2.2503
12557,-2.0118039
12558,-1.8491607
12559,-1.7277131
12560,-1.6314921
12561,-1.5602621
12562,-1.4491785
12563,-1.3243656
12564,-1.2080352
12565,-1.100716
12566,-0.9968334
12567,-0.90794975
12568,-0.8262118
12569,-0.75329554
12570,-0.7072387
12571,-0.6683915
12572,-0.6343641
12573,-0.60141945
12574,-0.5753887
12575,-0.5546347
12576,-0.53644073
12577,-0.5209844
12578,-0.5060602
12579,-0.49654505
12580,-0.49269456
12581,-0.512253
12582,-0.53405386
12583,-0.5441365
12584,-1.0177895
12585,-1.4873621
12586,-1.4863409
12587,-1.471155
12588,-1.4549227
12589,-1.4394768
12590,-1.4191164
12591,-1.3914198
12592,-1.3533798
12593,-1.2951035
12594,-1.2098109
12595,-1.095281
12596,-0.9813305
12597,-0.89339125
12598,-0.83005375
12599,-0.7916868
12600,-0.7647107
12601,-0.7520497
12602,-0.86413074
12603,-0.97594064
12604,-1.0452032
12605,-0.984292
12606,-0.9549332
12607,-0.9671783
12608,-1.0301894
12609,-1.189126
12610,-1.4386823
12611,-1.6910255
12612,-2.0282507
12613,-2.5320556
12614,-3.2857416
12615,-4.216599
12616,-5.5053186
12617,-8.940671
12618,-10.755587
12619,-11.395395
12620,-11.892699
12621,-12.192781
12622,-12.146672
12623,-11.654738
12624,-10.895916
12625,-9.932943
12626,-8.670206
12627,-6.9322634
12628,-4.602032
12629,-2.3030384
12630,-1.3980792
12631,-1.0432587
12632,-0.75442904
12633,-0.5267454
12634,-0.37216744
12635,-0.2712307
12636,-0.20334555
12637,-0.15987694
12638,-0.1270843
12639,-0.10179159
12640,-0.08031988
12641,-0.05959042
12642,-0.04334578
12643,-0.031064726
12644,-0.022951532
12645,-0.018210046
12646,-0.015808025
12647,-0.014396274
12648,-0.013341303
12649,-0.012639048
12650,-0.012077096
12651,-0.011040389
12652,-0.010125705
12653,-0.009173051
12654,-0.008452203
12655,-0.007803505
12656,-0.007134605
12657,-0.006559865
12658,-0.0060971617
12659,-0.0056425906
12660,-0.0052271727
12661,-0.004882383
12662,-0.0045520114
12663,-0.0042801904
12664,-0.0039927084
12665,-0.0037725861
12666,-0.0034756123
12667,-0.003216787
12668,-0.0030124218
12669,-0.0028470808
12670,-0.0027053654
12671,-0.0025699225
12672,-0.0024596704
12673,-0.0023643584
12674,-0.0021813957
12675,-0.0020483977
12676,-0.0012780161
12677,-0.0007713996
12678,-0.0006779144
12679,-0.0005986202
12680,-0.00052409456
12681,-0.00046395382
12682,-0.00041400935
12683,-0.00037750075
12684,-0.0003275492
12685,-0.00029054383
12686,-0.0002611538
12687,-0.00023842517
12688,-0.00020818714
12689,-0.00018723385
12690,-0.0001678924
12691,-0.00015015855
12692,-0.00013030168
12693,-0.00011619627
12694,-0.00010232448
12695,-9.180075e-05
12696,-8.139122e-05
12697,-7.387837e-05
12698,-6.751471e-05
12699,-6.0071237e-05
12700,-5.43796e-05
12701,-4.9204384e-05
12702,-4.4201748e-05
12703,-3.9963987e-05
12704,-3.068535e-05
12705,-2.4174902e-05
12706,-2.2025537e-05
12707,-1.7789944e-05
12708,-1.4923576e-05
12709,-1.25549195e-05
12710,-1.1108222e-05
12711,-9.967454e-06
12712,-9.396914e-06
12713,-8.987078e-06
12714,-8.875764e-06
12715,-8.824046e-06
12716,-8.823629e-06
12717,-8.823572e-06
12718,-8.781131e-06
12719,-8.783577e-06
12720,-0.0005014757
12721,-0.0004599595
12722,3.287484e-05
12723,8.831289e-05
12724,-3.1030817e-05
12725,-4.1789485e-06
12726,-1.0678526e-05
12727,-7.958216e-06
12728,-8.891759e-06
12729,-8.669359e-06
12730,-9.241016e-06
12731,-8.726909e-06
12732,-8.596569e-06
12733,-8.605677e-06
12734,-8.7986455e-06
12735,-8.813491e-06
12736,-8.66243e-06
12737,-8.626445e-06
12738,-8.738556e-06
12739,-8.787907e-06
12740,-8.786228e-06
12741,-8.794617e-06
12742,-8.750691e-06
12743,-8.772259e-06
12744,-8.772259e-06
12745,-0.0024316565
12746,-0.0017261725
12747,0.00035248493
12748,-0.002014989
12749,-0.0017611238
12750,-0.0010865671
12751,-0.0007144374
12752,-0.0006272831
12753,-0.00056383054
12754,-0.0005365772
12755,-0.0005251083
12756,-0.0005243901
12757,-0.00053994445
12758,-0.00070493465
12759,-0.00092176313
12760,-0.0012231115
12761,-0.0021969145
12762,-0.004055911
12763,-0.0072907847
12764,-0.011591284
12765,-0.018822877
12766,-0.029836012
12767,-0.048116527
12768,-0.07628705
12769,-0.10992722
12770,-0.13890429
12771,-0.15797079
12772,-0.17316124
12773,-0.17977034
12774,-0.18248802
12775,-0.18324068
12776,-0.18171357
12777,-0.17838809
12778,-0.17269075
12779,-0.17005083
12780,-0.1635225
12781,-0.15750852
12782,-0.14910881
12783,-0.1417129
12784,-0.13228908
12785,-0.12942754
12786,-0.14156695
12787,-0.20797572
12788,-0.34059408
12789,-0.55179924
12790,-0.8515082
12791,-1.3520648
12792,-2.069244
12793,-2.881226
12794,-3.8485115
12795,-5.0481467
12796,-6.4844933
12797,-9.90042
12798,-11.739564
12799,-12.364329
12800,-12.261291
12801,-11.791199
12802,-11.146501
12803,-10.346244
12804,-9.292738
12805,-7.7274804
12806,-5.7465997
12807,-3.9987965
12808,-2.9860144
12809,-2.580804
12810,-2.2904344
12811,-2.0408146
12812,-1.8723826
12813,-1.745532
12814,-1.6482571
12815,-1.5750339
12816,-1.4610904
12817,-1.3389598
12818,-1.2277969
12819,-1.1079282
12820,-1.0063105
12821,-0.91748434
12822,-0.83107084
12823,-0.75866055
12824,-0.7136167
12825,-0.6735292
12826,-0.6401758
12827,-0.6080085
12828,-0.58250034
12829,-0.5579152
12830,-0.5392806
12831,-0.52442986
12832,-0.50788397
12833,-0.4981202
12834,-0.4931791
12835,-0.4947782
12836,-0.49922442
12837,-0.61957526
12838,-1.0557333
12839,-1.4872329
12840,-1.4862124
12841,-1.4710413
12842,-1.4548191
12843,-1.4393777
12844,-1.419003
12845,-1.3912809
12846,-1.3531964
12847,-1.2949554
12848,-1.2096124
12849,-1.095106
12850,-0.98120433
12851,-0.89329255
12852,-0.8299666
12853,-0.791611
12854,-0.7646401
12855,-0.75198275
12856,-0.864065
12857,-0.97587526
12858,-1.0451381
12859,-0.98423094
12860,-0.9548754
12861,-0.9671225
12862,-1.0301437
12863,-1.1890765
12864,-1.4384797
12865,-1.690652
12866,-2.027631
12867,-2.5310707
12868,-3.2842581
12869,-4.214511
12870,-5.5025005
12871,-8.93672
12872,-10.7528
12873,-11.392982
12874,-11.890931
12875,-12.192199
12876,-12.147905
12877,-11.658041
12878,-10.90029
12879,-9.938181
12880,-8.678067
12881,-6.9408507
12882,-4.6168556
12883,-2.3116848
12884,-1.4008266
12885,-1.0451418
12886,-0.7561318
12887,-0.527932
12888,-0.37292415
12889,-0.27173164
12890,-0.20367382
12891,-0.16006199
12892,-0.12725537
12893,-0.10194548
12894,-0.0804996
12895,-0.059733707
12896,-0.04346634
12897,-0.031144312
12898,-0.023007683
12899,-0.018241996
12900,-0.015825564
12901,-0.01440866
12902,-0.013350355
12903,-0.012647651
12904,-0.012085034
12905,-0.011047753
12906,-0.01013297
12907,-0.009181306
12908,-0.008458663
12909,-0.0078093917
12910,-0.0071416884
12911,-0.0065761236
12912,-0.006114208
12913,-0.005678099
12914,-0.0052861213
12915,-0.0049409526
12916,-0.0045939414
12917,-0.0043069487
12918,-0.0040201633
12919,-0.0036903045
12920,-0.0034074625
12921,-0.0031729892
12922,-0.002977302
12923,-0.0027995827
12924,-0.0026582384
12925,-0.0025361811
12926,-0.0024308767
12927,-0.002332208
12928,-0.0022275995
12929,-0.0021043005
12930,-0.0012964845
12931,-0.0007692235
12932,-0.0006757019
12933,-0.00059194217
12934,-0.00051513856
12935,-0.0004570217
12936,-0.00040916412
12937,-0.0003705161
12938,-0.0003466819
12939,-0.00029801548
12940,-0.00026657552
12941,-0.00023356023
12942,-0.00020353669
12943,-0.00017912564
12944,-0.00015707087
12945,-0.00014244212
12946,-0.0001237982
12947,-0.000111547866
12948,-0.000101340214
12949,-9.10591e-05
12950,-8.037738e-05
12951,-7.2872404e-05
12952,-6.6039276e-05
12953,-5.881989e-05
12954,-4.454148e-05
12955,-3.4350407e-05
12956,-3.123391e-05
12957,-2.8292678e-05
12958,-2.5795624e-05
12959,-2.3029039e-05
