time	I(Vs)
2.952290781263438e-04	-3.401940e-05
2.952301079106987e-04	-3.152159e-05
2.952311376950536e-04	-2.925522e-05
2.952321674794085e-04	-2.722032e-05
2.952331972637634e-04	-2.541686e-05
2.952342270481183e-04	-2.384486e-05
2.952361249619691e-04	-2.124027e-05
2.952372523331915e-04	-1.994904e-05
2.952383797044139e-04	-1.876573e-05
2.952395070756363e-04	-1.769032e-05
2.952406344468588e-04	-1.672283e-05
2.952417618180812e-04	-1.586326e-05
2.952428891893036e-04	-1.511160e-05
2.952440165605260e-04	-1.446785e-05
2.952454543985959e-04	-1.374158e-05
2.952468922366658e-04	-1.308713e-05
2.952483300747357e-04	-1.250450e-05
2.952497679128056e-04	-1.199369e-05
2.952512057508755e-04	-1.155470e-05
2.952526435889454e-04	-1.118753e-05
2.952540814270153e-04	-1.089218e-05
2.952560958659585e-04	-1.054007e-05
2.952581103049017e-04	-1.023113e-05
2.952601247438450e-04	-9.965351e-06
2.952621391827882e-04	-9.742736e-06
2.952641536217314e-04	-9.563286e-06
2.952661680606746e-04	-9.426999e-06
2.952681824996179e-04	-9.333877e-06
2.952719382036486e-04	-9.198366e-06
2.952756939076794e-04	-9.085694e-06
2.952794496117101e-04	-8.995859e-06
2.952832053157409e-04	-8.928862e-06
2.952869610197716e-04	-8.884703e-06
2.952907167238024e-04	-8.863381e-06
2.952944724278332e-04	-8.864898e-06
2.953364368903691e-04	-8.845218e-06
2.953784013529050e-04	-8.829524e-06
2.954203658154409e-04	-8.817816e-06
2.954623302779768e-04	-8.810094e-06
2.955042947405127e-04	-8.806358e-06
2.955462592030487e-04	-8.806607e-06
2.955882236655846e-04	-8.810843e-06
2.958687994479324e-04	-8.798811e-06
2.961493752302802e-04	-8.789494e-06
2.964299510126279e-04	-8.782892e-06
2.967105267949757e-04	-8.779005e-06
2.969911025773235e-04	-8.777832e-06
2.972716783596713e-04	-8.779374e-06
2.975522541420190e-04	-8.783631e-06
2.975524432652340e-04	-5.015082e-04
2.975524870028096e-04	-4.599892e-04
2.975525297796234e-04	3.288518e-05
2.975525534984662e-04	8.832452e-05
2.975525803934034e-04	-3.103120e-05
2.975526120446484e-04	-4.179840e-06
2.975526415696884e-04	-1.067929e-05
2.975526722113833e-04	-7.958306e-06
2.975527039231537e-04	-8.891288e-06
2.975527379196962e-04	-8.669178e-06
2.975527766185767e-04	-9.236915e-06
2.975527822996061e-04	-8.717911e-06
2.975527823199410e-04	-8.602969e-06
2.975527823606107e-04	-8.618173e-06
2.975527824419502e-04	-8.802416e-06
2.975527826046295e-04	-8.795977e-06
2.975527829299882e-04	-8.629593e-06
2.975527835807055e-04	-8.590736e-06
2.975527926907463e-04	-8.721894e-06
2.975528655710718e-04	-8.773592e-06
2.975534544594400e-04	-8.787611e-06
2.975534566362482e-04	-8.756906e-06
2.975534568008436e-04	-8.634842e-06
2.975534568666820e-04	-8.634419e-06
2.975534569983583e-04	-8.741267e-06
2.975534574592262e-04	-8.827530e-06
2.975534577225793e-04	-8.767706e-06
2.975534582492852e-04	-8.737611e-06
2.975534633779236e-04	-8.797925e-06
2.975618599364523e-04	-8.772276e-06
2.975653105908352e-04	-1.576071e-03
2.975661823110087e-04	-1.114615e-03
2.975665409017465e-04	-4.064033e-04
2.975666716460365e-04	-1.503288e-03
2.975667037910818e-04	-6.067158e-04
2.975667076151687e-04	-4.215057e-04
2.975667113549680e-04	-4.509182e-04
2.975667164931946e-04	-6.051746e-04
2.975667231011571e-04	-7.174565e-04
2.975667312091028e-04	-7.870664e-04
2.975667433655306e-04	-8.334172e-04
2.975667545807416e-04	-8.539610e-04
2.975667799844838e-04	-8.791406e-04
2.975668053882261e-04	-9.047773e-04
2.975668307919683e-04	-9.308711e-04
2.975668561957106e-04	-9.574220e-04
2.975668815994528e-04	-9.844300e-04
2.975669070031950e-04	-1.011895e-03
2.975669324069372e-04	-1.039817e-03
2.975670501282764e-04	-1.190431e-03
2.975672855709548e-04	-1.600564e-03
2.975677094314596e-04	-2.863828e-03
2.975680949929131e-04	-5.264905e-03
2.975683981527818e-04	-9.292806e-03
2.975685864575698e-04	-1.447031e-02
2.975687743558444e-04	-2.403791e-02
2.975689377102504e-04	-3.820590e-02
2.975691026667502e-04	-5.976010e-02
2.975693114486829e-04	-9.302045e-02
2.975695250343447e-04	-1.258893e-01
2.975697179506014e-04	-1.486056e-01
2.975699648722773e-04	-1.671082e-01
2.975702026296037e-04	-1.771659e-01
2.975704142180011e-04	-1.814424e-01
2.975706229400282e-04	-1.829988e-01
2.975710590407145e-04	-1.822379e-01
2.975712754709234e-04	-1.770376e-01
2.975713359290835e-04	-1.744626e-01
2.975717152872109e-04	-1.711073e-01
2.975720946453382e-04	-1.676861e-01
2.975724740034655e-04	-1.641989e-01
2.975728533615928e-04	-1.606458e-01
2.975732327197201e-04	-1.570268e-01
2.975736120778474e-04	-1.533419e-01
2.975739914359747e-04	-1.495911e-01
2.975746230648689e-04	-1.427723e-01
2.975749633066663e-04	-1.410084e-01
2.975753336516259e-04	-1.494143e-01
2.975757443753201e-04	-2.019916e-01
2.975761198022861e-04	-3.467693e-01
2.975763533764986e-04	-5.528121e-01
2.975765340655252e-04	-8.392724e-01
2.975766862278405e-04	-1.207895e+00
2.975768381678844e-04	-1.727324e+00
2.975770115644810e-04	-2.514947e+00
2.975771943365506e-04	-3.545350e+00
2.975773670647877e-04	-4.673875e+00
2.975775954587442e-04	-6.289262e+00
2.975780572858633e-04	-9.697903e+00
2.975783169672295e-04	-1.146677e+01
2.975784721601991e-04	-1.223894e+01
2.975785652100517e-04	-1.239289e+01
2.975786265316895e-04	-1.221826e+01
2.975786705808514e-04	-1.184560e+01
2.975787045747733e-04	-1.131839e+01
2.975787338767716e-04	-1.060711e+01
2.975787616964691e-04	-9.660110e+00
2.975787986368825e-04	-8.110543e+00
2.975788674240976e-04	-4.873208e+00
2.975789031144714e-04	-3.405353e+00
2.975789235843741e-04	-2.776620e+00
2.975789398844387e-04	-2.435268e+00
2.975789590160829e-04	-2.156917e+00
2.975789796705987e-04	-1.949018e+00
2.975790011373806e-04	-1.802921e+00
2.975790246468979e-04	-1.692047e+00
2.975790510408010e-04	-1.600218e+00
2.975790748199073e-04	-1.533984e+00
2.975791209952330e-04	-1.429014e+00
2.975791844709958e-04	-1.306915e+00
2.975792560684135e-04	-1.188237e+00
2.975793310091993e-04	-1.080924e+00
2.975794111372467e-04	-9.831395e-01
2.975794999878975e-04	-8.926525e-01
2.975795979118559e-04	-8.111322e-01
2.975796789703379e-04	-7.558233e-01
2.975797568184921e-04	-7.114804e-01
2.975798413468547e-04	-6.715686e-01
2.975799262838136e-04	-6.385893e-01
2.975800281465376e-04	-6.067726e-01
2.975801318087206e-04	-5.815285e-01
2.975802631926122e-04	-5.572114e-01
2.975804001997258e-04	-5.387617e-01
2.975805558425022e-04	-5.240567e-01
2.975808515247305e-04	-5.076469e-01
2.975812342531350e-04	-4.981579e-01
2.975818274315459e-04	-4.934115e-01
2.975838265920010e-04	-4.932292e-01
2.975858257524560e-04	-4.932647e-01
2.975878249129111e-04	-4.935181e-01
2.975898240733661e-04	-4.939894e-01
2.975918232338212e-04	-4.946785e-01
2.975938223942762e-04	-4.955855e-01
2.975958215547313e-04	-4.967103e-01
2.975963848521799e-04	-4.969419e-01
2.979355343070926e-04	-6.393588e-01
2.982746837620053e-04	-7.814760e-01
2.986138332169180e-04	-9.232934e-01
2.989529826718308e-04	-1.064811e+00
2.992921321267435e-04	-1.206029e+00
2.996312815816562e-04	-1.346947e+00
2.999704310365689e-04	-1.487565e+00
2.999708155730590e-04	-1.489156e+00
2.999712001095491e-04	-1.489376e+00
2.999715846460392e-04	-1.488225e+00
2.999719691825293e-04	-1.485704e+00
2.999723537190193e-04	-1.481811e+00
2.999727382555094e-04	-1.476548e+00
2.999731227919995e-04	-1.469913e+00
2.999735517972579e-04	-1.451402e+00
2.999739474144462e-04	-1.414856e+00
2.999741541771400e-04	-1.382555e+00
2.999743444154733e-04	-1.341467e+00
2.999745834519887e-04	-1.273715e+00
2.999752046542984e-04	-1.058400e+00
2.999755613511661e-04	-9.517072e-01
2.999759561494739e-04	-8.697101e-01
2.999764055740153e-04	-8.134145e-01
2.999768627375892e-04	-7.815612e-01
2.999774558412878e-04	-7.575635e-01
2.999776131323798e-04	-8.538210e-01
2.999776873927264e-04	-9.842355e-01
2.999777470513746e-04	-1.049501e+00
2.999779315446110e-04	-1.031424e+00
2.999781160378474e-04	-1.015196e+00
2.999783005310837e-04	-1.000817e+00
2.999784850243200e-04	-9.882868e-01
2.999786695175564e-04	-9.776062e-01
2.999788540107928e-04	-9.687750e-01
2.999790385040291e-04	-9.617929e-01
2.999791614219567e-04	-9.618667e-01
2.999792961125652e-04	-9.811718e-01
2.999794728226505e-04	-1.082954e+00
2.999796090591695e-04	-1.313069e+00
2.999797152205435e-04	-1.704210e+00
2.999797895449096e-04	-2.183755e+00
2.999798613150142e-04	-2.875929e+00
2.999799410567123e-04	-3.897715e+00
2.999800249075409e-04	-5.208508e+00
2.999801200100952e-04	-6.876107e+00
2.999802175055332e-04	-8.629818e+00
2.999803332546301e-04	-1.061579e+01
2.999803769866772e-04	-1.128298e+01
2.999803915063677e-04	-1.148972e+01
2.999804060260583e-04	-1.167627e+01
2.999804205457489e-04	-1.184261e+01
2.999804350654394e-04	-1.198875e+01
2.999804495851300e-04	-1.211469e+01
2.999804641048206e-04	-1.222043e+01
2.999804786245112e-04	-1.230596e+01
2.999805262532346e-04	-1.223994e+01
2.999805686778232e-04	-1.168057e+01
2.999805943111715e-04	-1.088888e+01
2.999806150458862e-04	-9.879899e+00
2.999806370345905e-04	-8.524799e+00
2.999806615123952e-04	-6.747439e+00
2.999806934035902e-04	-4.250031e+00
2.999807234946397e-04	-2.073500e+00
2.999807371589433e-04	-1.313753e+00
2.999807457278168e-04	-9.844110e-01
2.999807557414950e-04	-7.026660e-01
2.999807658469276e-04	-4.908866e-01
2.999807752656178e-04	-3.483855e-01
2.999807838012206e-04	-2.548267e-01
2.999807915846078e-04	-1.918367e-01
2.999807980829938e-04	-1.523392e-01
2.999808055745203e-04	-1.177953e-01
2.999808124632443e-04	-9.374553e-02
2.999808208114189e-04	-7.251123e-02
2.999808312384423e-04	-5.398804e-02
2.999808442316564e-04	-3.904458e-02
2.999808597480588e-04	-2.846933e-02
2.999808788505037e-04	-2.136403e-02
2.999808995181939e-04	-1.727342e-02
2.999809167724726e-04	-1.537309e-02
2.999809349844926e-04	-1.410003e-02
2.999809527049263e-04	-1.317257e-02
2.999809680923173e-04	-1.251021e-02
2.999809980831093e-04	-1.144212e-02
2.999810289602313e-04	-1.052012e-02
2.999810668451153e-04	-9.557457e-03
2.999811018967449e-04	-8.793301e-03
2.999811375013462e-04	-8.121303e-03
2.999811769902943e-04	-7.475897e-03
2.999812145092410e-04	-6.942585e-03
2.999812548188561e-04	-6.445183e-03
2.999812991233302e-04	-5.975534e-03
2.999813471873942e-04	-5.534802e-03
2.999813928738887e-04	-5.178007e-03
2.999814482728081e-04	-4.805312e-03
2.999815019920087e-04	-4.492420e-03
2.999815605863173e-04	-4.209250e-03
2.999816467723492e-04	-3.868809e-03
2.999817172158496e-04	-3.643147e-03
2.999818221054509e-04	-3.375920e-03
2.999819402009856e-04	-3.146628e-03
2.999820693588696e-04	-2.957865e-03
2.999822206407056e-04	-2.794347e-03
2.999823847623945e-04	-2.663135e-03
2.999825943746704e-04	-2.542195e-03
2.999828616446773e-04	-2.430079e-03
2.999831794354350e-04	-2.332230e-03
2.999836984939790e-04	-2.209572e-03
2.999850826246016e-04	-1.944498e-03
2.999864667552242e-04	-1.702297e-03
2.999878508858468e-04	-1.482971e-03
2.999892350164695e-04	-1.286517e-03
2.999906191470921e-04	-1.112937e-03
2.999920032777147e-04	-9.622313e-04
2.999933874083373e-04	-8.343988e-04
2.999948045109596e-04	-7.201612e-04
2.999958956076206e-04	-6.434739e-04
2.999969318723456e-04	-5.788157e-04
2.999983429232854e-04	-5.010085e-04
2.999996235938415e-04	-4.396348e-04
3.000008909435341e-04	-3.870084e-04
3.000022815450366e-04	-3.369320e-04
3.000036139409121e-04	-2.946409e-04
3.000046944681509e-04	-2.647471e-04
3.000056436792691e-04	-2.412077e-04
3.000070632409499e-04	-2.100189e-04
3.000081487047352e-04	-1.888317e-04
3.000093209628483e-04	-1.686881e-04
3.000104275789057e-04	-1.517387e-04
3.000113958549580e-04	-1.383979e-04
3.000127600889624e-04	-1.216763e-04
3.000139678064856e-04	-1.087589e-04
3.000151844913023e-04	-9.723807e-05
3.000165967781080e-04	-8.548894e-05
3.000178103284849e-04	-7.666819e-05
3.000192843613182e-04	-6.737681e-05
3.000207508934163e-04	-5.932160e-05
3.000217221707214e-04	-5.472140e-05
3.000226934480266e-04	-5.046627e-05
3.000236647253318e-04	-4.655621e-05
3.000246360026370e-04	-4.299122e-05
3.000256072799421e-04	-3.977131e-05
3.000265785572473e-04	-3.689648e-05
3.000275498345525e-04	-3.436671e-05
3.000289221945156e-04	-3.109183e-05
3.000302487327997e-04	-2.831061e-05
3.000317210895779e-04	-2.564662e-05
3.000328837400234e-04	-2.380691e-05
3.000346561666568e-04	-2.136336e-05
3.000357278804121e-04	-2.011805e-05
3.000367995941674e-04	-1.897310e-05
3.000378713079226e-04	-1.792850e-05
3.000389430216779e-04	-1.698425e-05
3.000400147354331e-04	-1.614036e-05
3.000410864491884e-04	-1.539682e-05
3.000421581629436e-04	-1.475364e-05
3.000435572704531e-04	-1.400720e-05
3.000449563779626e-04	-1.333340e-05
3.000463554854721e-04	-1.273226e-05
3.000477545929815e-04	-1.220376e-05
3.000491537004910e-04	-1.174790e-05
3.000505528080004e-04	-1.136470e-05
3.000519519155099e-04	-1.105415e-05
3.000539246452274e-04	-1.068153e-05
3.000558973749449e-04	-1.035387e-05
3.000578701046624e-04	-1.007114e-05
3.000598428343799e-04	-9.833357e-06
3.000618155640974e-04	-9.640517e-06
3.000637882938149e-04	-9.492620e-06
3.000657610235324e-04	-9.389665e-06
3.000693978701340e-04	-9.241997e-06
3.000730347167355e-04	-9.118929e-06
3.000766715633371e-04	-9.020463e-06
3.000803084099387e-04	-8.946598e-06
3.000839452565403e-04	-8.897334e-06
3.000875821031419e-04	-8.872671e-06
3.000912189497435e-04	-8.872609e-06
3.001190385576790e-04	-8.850432e-06
3.001468581656146e-04	-8.832966e-06
3.001746777735502e-04	-8.820211e-06
3.002024973814857e-04	-8.812166e-06
3.002303169894213e-04	-8.808832e-06
3.002581365973569e-04	-8.810208e-06
3.002859562052924e-04	-8.816295e-06
3.005809337792717e-04	-8.802286e-06
3.008759113532510e-04	-8.791389e-06
3.011708889272303e-04	-8.783603e-06
3.014658665012097e-04	-8.778930e-06
3.017608440751890e-04	-8.777368e-06
3.020558216491683e-04	-8.778917e-06
3.023507992231476e-04	-8.783579e-06
3.023509883463616e-04	-5.015722e-04
3.023510320839373e-04	-4.600479e-04
3.023510748607506e-04	3.290438e-05
3.023510985780704e-04	8.834574e-05
3.023511254718015e-04	-3.103240e-05
3.023511571214363e-04	-4.179823e-06
3.023511866431035e-04	-1.067879e-05
3.023512172811932e-04	-7.957867e-06
3.023512489885873e-04	-8.890453e-06
3.023512829800805e-04	-8.668436e-06
3.023513216733648e-04	-9.235008e-06
3.023513273807377e-04	-8.714773e-06
3.023513274011242e-04	-8.145863e-06
3.023513274062208e-04	-7.863725e-06
3.023513274164140e-04	-7.552654e-06
3.023513274368005e-04	-7.738770e-06
3.023513274775730e-04	-8.205840e-06
3.023513275591180e-04	-8.504137e-06
3.023513335002690e-04	-8.601539e-06
3.023513394414200e-04	-8.678701e-06
3.023513453825709e-04	-8.735625e-06
3.023513513237219e-04	-8.772310e-06
3.023513572648729e-04	-8.788757e-06
3.023513632060239e-04	-8.784965e-06
3.023513691471748e-04	-8.760934e-06
3.023516992786424e-04	-8.776349e-06
3.023520294101100e-04	-8.787343e-06
3.023523595415776e-04	-8.793918e-06
3.023526896730453e-04	-8.796073e-06
3.023530198045129e-04	-8.793807e-06
3.023533499359805e-04	-8.787122e-06
3.023536800674481e-04	-8.776017e-06
3.023634046003441e-04	-8.772278e-06
3.023638599314563e-04	-5.876193e-03
3.023640399678188e-04	-5.195719e-03
3.023641030839739e-04	4.443494e-03
3.023641147242538e-04	3.201736e-03
3.023641188558213e-04	1.064781e-03
3.023641214520657e-04	2.609800e-04
3.023641251045867e-04	2.450345e-05
3.023641278729894e-04	-1.033237e-04
3.023641316494815e-04	-1.990600e-04
3.023641392024654e-04	-2.990623e-04
3.023641464888751e-04	-3.431643e-04
3.023641527356981e-04	-3.577498e-04
3.023641588406453e-04	-3.646044e-04
3.023641779582799e-04	-3.756510e-04
3.023642387334166e-04	-4.028063e-04
3.023642995085533e-04	-4.318254e-04
3.023643602836900e-04	-4.627082e-04
3.023644210588268e-04	-4.954546e-04
3.023644818339635e-04	-5.300648e-04
3.023645426091002e-04	-5.665386e-04
3.023646033842370e-04	-6.048761e-04
3.023648192661300e-04	-7.631241e-04
3.023650149431988e-04	-9.469974e-04
3.023653549150220e-04	-1.420643e-03
3.023658063283337e-04	-2.553720e-03
3.023662136215216e-04	-4.732618e-03
3.023665342977303e-04	-8.423136e-03
3.023667289324596e-04	-1.309578e-02
3.023669188963437e-04	-2.158840e-02
3.023670795023916e-04	-3.402469e-02
3.023672427740296e-04	-5.377898e-02
3.023674494101289e-04	-8.587090e-02
3.023676547094373e-04	-1.183619e-01
3.023678557011263e-04	-1.441860e-01
3.023680711390637e-04	-1.626856e-01
3.023683149227822e-04	-1.749446e-01
3.023685288971916e-04	-1.805016e-01
3.023687375061771e-04	-1.827278e-01
3.023689677182227e-04	-1.832105e-01
3.023693932906273e-04	-1.813742e-01
3.023699985000915e-04	-1.765617e-01
3.023700065613688e-04	-1.686082e-01
3.023700097312320e-04	-1.559885e-01
3.023700114052584e-04	-1.513212e-01
3.023700129749026e-04	-1.554235e-01
3.023700144890507e-04	-1.614676e-01
3.023700164316396e-04	-1.658730e-01
3.023700200656390e-04	-1.689638e-01
3.023700263631683e-04	-1.700807e-01
3.023704088217375e-04	-1.668344e-01
3.023707912803067e-04	-1.633844e-01
3.023711737388759e-04	-1.597307e-01
3.023715561974452e-04	-1.558733e-01
3.023719386560144e-04	-1.518123e-01
3.023723211145836e-04	-1.475476e-01
3.023727035731528e-04	-1.430792e-01
3.023733361293421e-04	-1.339751e-01
3.023736785744292e-04	-1.304268e-01
3.023740484678094e-04	-1.373004e-01
3.023744630372104e-04	-1.856341e-01
3.023747801847608e-04	-2.998698e-01
3.023750117009572e-04	-4.869517e-01
3.023751945156494e-04	-7.575979e-01
3.023753797240509e-04	-1.196337e+00
3.023755654136631e-04	-1.831181e+00
3.023757231376527e-04	-2.556724e+00
3.023758946758639e-04	-3.535473e+00
3.023760625553954e-04	-4.637525e+00
3.023763053359102e-04	-6.355408e+00
3.023767555176545e-04	-9.682167e+00
3.023769890847313e-04	-1.130808e+01
3.023771476534883e-04	-1.213732e+01
3.023772768903023e-04	-1.236822e+01
3.023773524897981e-04	-1.208427e+01
3.023773998290240e-04	-1.154182e+01
3.023774328726248e-04	-1.085057e+01
3.023774611833297e-04	-9.968393e+00
3.023774912791839e-04	-8.769244e+00
3.023775250133262e-04	-7.226021e+00
3.023775582482722e-04	-5.624412e+00
3.023775950183128e-04	-3.976386e+00
3.023776222441203e-04	-3.006523e+00
3.023776391470404e-04	-2.582496e+00
3.023776564243159e-04	-2.285973e+00
3.023776772485818e-04	-2.037527e+00
3.023776978690255e-04	-1.869793e+00
3.023777206454100e-04	-1.743947e+00
3.023777451587285e-04	-1.646378e+00
3.023777689858242e-04	-1.573000e+00
3.023778160749385e-04	-1.459235e+00
3.023778777135537e-04	-1.336130e+00
3.023779427567784e-04	-1.224149e+00
3.023780301316028e-04	-1.094642e+00
3.023781159713188e-04	-9.882596e-01
3.023782032617411e-04	-8.982698e-01
3.023783003557219e-04	-8.162459e-01
3.023783745787112e-04	-7.644370e-01
3.023784508310772e-04	-7.194953e-01
3.023785295152358e-04	-6.807179e-01
3.023786199905266e-04	-6.440946e-01
3.023787148253871e-04	-6.131235e-01
3.023788231337641e-04	-5.853699e-01
3.023789356065240e-04	-5.630694e-01
3.023790610112535e-04	-5.444314e-01
3.023792081510261e-04	-5.286735e-01
3.023794770491244e-04	-5.110021e-01
3.023798483011691e-04	-4.996731e-01
3.023804613016940e-04	-4.936662e-01
3.023819593675276e-04	-4.931498e-01
3.023834574333611e-04	-4.928778e-01
3.023849554991947e-04	-4.928502e-01
3.023864535650283e-04	-4.930670e-01
3.023879516308619e-04	-4.935282e-01
3.023894496966955e-04	-4.942338e-01
3.023909477625291e-04	-4.951837e-01
3.024492302683198e-04	-5.195096e-01
3.027806139033809e-04	-6.587363e-01
3.031119975384420e-04	-7.976396e-01
3.034433811735031e-04	-9.362194e-01
3.037747648085642e-04	-1.074476e+00
3.041061484436252e-04	-1.212409e+00
3.044375320786864e-04	-1.350018e+00
3.047689157137474e-04	-1.487304e+00
3.047692896218479e-04	-1.488454e+00
3.047696635299484e-04	-1.488451e+00
3.047700374380489e-04	-1.487294e+00
3.047704113461493e-04	-1.484985e+00
3.047707852542498e-04	-1.481522e+00
3.047711591623503e-04	-1.476906e+00
3.047715330704508e-04	-1.471136e+00
3.047719434467011e-04	-1.454929e+00
3.047721723897110e-04	-1.439497e+00
3.047723730078603e-04	-1.419163e+00
3.047725637246633e-04	-1.391503e+00
3.047727534369357e-04	-1.353519e+00
3.047729719930009e-04	-1.295552e+00
3.047732321924028e-04	-1.210427e+00
3.047735535710683e-04	-1.096233e+00
3.047739067891385e-04	-9.824006e-01
3.047742753683716e-04	-8.941598e-01
3.047746957886726e-04	-8.305596e-01
3.047751403331177e-04	-7.919694e-01
3.047756770422727e-04	-7.648990e-01
3.047761137988376e-04	-7.521637e-01
3.047762721863434e-04	-8.643172e-01
3.047763089411887e-04	-9.762079e-01
3.047763376576385e-04	-1.045519e+00
3.047765452785441e-04	-1.024917e+00
3.047767528994498e-04	-1.006875e+00
3.047769605203555e-04	-9.913926e-01
3.047771681412611e-04	-9.784696e-01
3.047773757621667e-04	-9.681063e-01
3.047775833830724e-04	-9.603025e-01
3.047777910039780e-04	-9.550583e-01
3.047779121038304e-04	-9.669055e-01
3.047780651442679e-04	-1.028692e+00
3.047782006967521e-04	-1.186170e+00
3.047783029485628e-04	-1.440942e+00
3.047783623746558e-04	-1.699067e+00
3.047784156790761e-04	-2.044613e+00
3.047784741083441e-04	-2.560832e+00
3.047785416575330e-04	-3.333195e+00
3.047786091431534e-04	-4.285338e+00
3.047786893109511e-04	-5.601152e+00
3.047788847208347e-04	-9.078135e+00
3.047789924933565e-04	-1.085504e+01
3.047790372244733e-04	-1.148439e+01
3.047790493267814e-04	-1.164287e+01
3.047790614290894e-04	-1.178354e+01
3.047790735313975e-04	-1.190640e+01
3.047790856337056e-04	-1.201144e+01
3.047790977360136e-04	-1.209866e+01
3.047791098383217e-04	-1.216808e+01
3.047791219406297e-04	-1.221968e+01
3.047791632428761e-04	-1.211358e+01
3.047792033203903e-04	-1.155136e+01
3.047792291051362e-04	-1.074875e+01
3.047792497761197e-04	-9.747357e+00
3.047792720831419e-04	-8.381409e+00
3.047792968588355e-04	-6.600315e+00
3.047793260971608e-04	-4.337602e+00
3.047793577439901e-04	-2.065338e+00
3.047793716399491e-04	-1.298703e+00
3.047793802103994e-04	-9.739356e-01
3.047793902057460e-04	-6.966735e-01
3.047794003689245e-04	-4.865788e-01
3.047794097747426e-04	-3.459060e-01
3.047794182843423e-04	-2.535567e-01
3.047794259916645e-04	-1.915709e-01
3.047794323920638e-04	-1.527543e-01
3.047794397755526e-04	-1.186009e-01
3.047794465502597e-04	-9.481576e-02
3.047794551974880e-04	-7.267473e-02
3.047794656636910e-04	-5.399285e-02
3.047794789664631e-04	-3.870407e-02
3.047794945069768e-04	-2.815331e-02
3.047795139935186e-04	-2.097004e-02
3.047795344365716e-04	-1.695661e-02
3.047795515637684e-04	-1.508930e-02
3.047795697682281e-04	-1.382650e-02
3.047795878799845e-04	-1.288830e-02
3.047796034749781e-04	-1.222605e-02
3.047796336240229e-04	-1.117039e-02
3.047796647375140e-04	-1.025851e-02
3.047797027275001e-04	-9.311787e-03
3.047797376973999e-04	-8.564915e-03
3.047797734532991e-04	-7.903901e-03
3.047798137143149e-04	-7.260890e-03
3.047798521282185e-04	-6.728450e-03
3.047798916333173e-04	-6.252740e-03
3.047799371744082e-04	-5.785296e-03
3.047799871883331e-04	-5.344768e-03
3.047800332943934e-04	-4.995272e-03
3.047800892131431e-04	-4.628181e-03
3.047801399840115e-04	-4.347303e-03
3.047801978888040e-04	-4.075799e-03
3.047802859932574e-04	-3.739367e-03
3.047803610948217e-04	-3.509101e-03
3.047804647861160e-04	-3.257828e-03
3.047805829501115e-04	-3.039027e-03
3.047807228878422e-04	-2.847121e-03
3.047808663984241e-04	-2.701254e-03
3.047810464822647e-04	-2.568472e-03
3.047812468653117e-04	-2.459856e-03
3.047814832144351e-04	-2.366533e-03
3.047817969841107e-04	-2.274029e-03
3.047823246505009e-04	-2.154846e-03
3.047837996362191e-04	-1.883615e-03
3.047852746219373e-04	-1.636709e-03
3.047867496076555e-04	-1.414129e-03
3.047882245933737e-04	-1.215874e-03
3.047896995790919e-04	-1.041945e-03
3.047911745648101e-04	-8.923406e-04
3.047926495505283e-04	-7.670618e-04
3.047939139082922e-04	-6.729315e-04
3.047951862587884e-04	-5.906809e-04
3.047965721330501e-04	-5.129504e-04
3.047977295053102e-04	-4.555807e-04
3.047988220488255e-04	-4.079153e-04
3.047998344741024e-04	-3.686084e-04
3.048005234502298e-04	-3.442302e-04
3.048020291349257e-04	-2.959351e-04
3.048031193948510e-04	-2.655961e-04
3.048044894675360e-04	-2.322472e-04
3.048058792716702e-04	-2.027687e-04
3.048071650655114e-04	-1.789280e-04
3.048085468546837e-04	-1.567583e-04
3.048095576895621e-04	-1.423490e-04
3.048110440499164e-04	-1.237053e-04
3.048121603860714e-04	-1.114652e-04
3.048132106835653e-04	-1.011950e-04
3.048143745240720e-04	-9.094444e-05
3.048157467297223e-04	-8.033896e-05
3.048168468928088e-04	-7.285365e-05
3.048179811625164e-04	-6.599248e-05
3.048193060447481e-04	-5.884069e-05
3.048203533420982e-04	-5.396017e-05
3.048214006394482e-04	-4.946734e-05
3.048224479367982e-04	-4.536221e-05
3.048234952341483e-04	-4.164477e-05
3.048245425314983e-04	-3.831502e-05
3.048255898288484e-04	-3.537297e-05
3.048266371261984e-04	-3.281861e-05
3.048283302601140e-04	-2.906429e-05
3.048295870224280e-04	-2.667557e-05
3.048311605657714e-04	-2.408126e-05
3.048326891174936e-04	-2.191953e-05
3.048338116177853e-04	-2.055971e-05
3.048349341180770e-04	-1.931394e-05
3.048360566183687e-04	-1.818223e-05
3.048371791186604e-04	-1.716457e-05
3.048383016189521e-04	-1.626097e-05
3.048394241192438e-04	-1.547142e-05
3.048405466195355e-04	-1.479594e-05
3.048419447777189e-04	-1.404479e-05
3.048433429359024e-04	-1.336667e-05
3.048447410940859e-04	-1.276159e-05
3.048461392522694e-04	-1.222955e-05
3.048475374104529e-04	-1.177054e-05
3.048489355686363e-04	-1.138456e-05
3.048503337268198e-04	-1.107162e-05
3.048523499529040e-04	-1.068913e-05
3.048543661789882e-04	-1.035345e-05
3.048563824050724e-04	-1.006457e-05
3.048583986311566e-04	-9.822499e-06
3.048604148572409e-04	-9.627230e-06
3.048624310833251e-04	-9.478766e-06
3.048644473094093e-04	-9.377108e-06
3.048666369138034e-04	-9.276981e-06
3.048688265181974e-04	-9.189775e-06
3.048710161225915e-04	-9.115489e-06
3.048732057269856e-04	-9.054124e-06
