time	I(Vs)
7.400087015791678e-04	-1.654781e-04
7.400087065386874e-04	-4.696314e-05
7.400087117957721e-04	-4.415597e-05
7.400087169888032e-04	-2.840933e-04
7.400087224843592e-04	-2.881401e-04
7.400087280334559e-04	-4.777333e-05
7.400087339941744e-04	7.866254e-05
7.400087471811368e-04	-1.654781e-04
7.400087649081139e-04	-4.340775e-05
7.400087767537477e-04	-4.340775e-05
7.400088121114222e-04	-1.044429e-04
7.400089040598187e-04	-1.044429e-04
7.400089330889014e-04	-1.979857e-04
7.400089419418347e-04	-2.468583e-04
7.400089596477012e-04	-9.666970e-05
7.400089645882671e-04	-2.717666e-06
7.400089744693991e-04	7.866255e-05
7.400089802377363e-04	-2.197292e-05
7.400089884633257e-04	-2.162870e-04
7.400090000000001e-04	-1.654781e-04
7.400090011536676e-04	3.228031e-04
7.400090034610024e-04	4.855636e-04
7.400090080756722e-04	2.414230e-04
7.400090173050117e-04	5.831751e-05
7.400090357636908e-04	-2.717652e-06
7.400090726810488e-04	-3.323524e-05
7.400091465157649e-04	-5.260787e-06
7.400092941851972e-04	4.911738e-06
7.400095895240616e-04	-7.168140e-06
7.400101802017906e-04	-1.034706e-05
7.400113615572485e-04	-9.425538e-06
7.400133988068792e-04	-2.687716e-03
7.400139110913360e-04	-2.002528e-03
7.400141518390824e-04	-3.214951e-04
7.400142308473085e-04	-2.624069e-03
7.400142451006000e-04	-2.041278e-03
7.400142501583603e-04	-1.506676e-03
7.400142551425387e-04	-1.349505e-03
7.400142608194995e-04	-1.221668e-03
7.400142679425044e-04	-1.058976e-03
7.400142753047074e-04	-1.054724e-03
7.400142842943506e-04	-1.057671e-03
7.400142926583174e-04	-1.121370e-03
7.400143023074964e-04	-1.196177e-03
7.400143238044331e-04	-1.096907e-03
7.400143365421209e-04	-1.110800e-03
7.400143525527691e-04	-1.156576e-03
7.400143713681031e-04	-1.262135e-03
7.400143972787783e-04	-1.362805e-03
7.400144866835074e-04	-1.406831e-03
7.400145805622450e-04	-1.523277e-03
7.400147683197201e-04	-1.837659e-03
7.400151438346704e-04	-2.810293e-03
7.400155832845021e-04	-4.916876e-03
7.400159715727709e-04	-8.686415e-03
7.400162105433993e-04	-1.348615e-02
7.400164396856909e-04	-2.217958e-02
7.400166068845333e-04	-3.375588e-02
7.400167786008213e-04	-5.424648e-02
7.400169861982927e-04	-9.166250e-02
7.400171947841829e-04	-1.385196e-01
7.400173737087160e-04	-1.781324e-01
7.400175749057203e-04	-2.131362e-01
7.400178415561977e-04	-2.441341e-01
7.400180585621555e-04	-2.586146e-01
7.400182678771204e-04	-2.650309e-01
7.400184768989409e-04	-2.667010e-01
7.400187057592191e-04	-2.648644e-01
7.400189158776758e-04	-2.606995e-01
7.400191318102734e-04	-2.544596e-01
7.400193507684368e-04	-2.465958e-01
7.400195781429095e-04	-2.371326e-01
7.400198130302854e-04	-2.263074e-01
7.400200583518672e-04	-2.142224e-01
7.400203146810687e-04	-2.011352e-01
7.400205841654003e-04	-1.872899e-01
7.400208678166637e-04	-1.730488e-01
7.400211678713044e-04	-1.587094e-01
7.400214857785428e-04	-1.445659e-01
7.400218242315724e-04	-1.307896e-01
7.400222464379150e-04	-1.149574e-01
7.400226179371067e-04	-1.022669e-01
7.400226305464477e-04	-9.441689e-02
7.400226358508003e-04	-8.431933e-02
7.400226388277057e-04	-8.371413e-02
7.400226416301442e-04	-9.054403e-02
7.400226442036278e-04	-9.442069e-02
7.400226476276199e-04	-9.517766e-02
7.400226544756040e-04	-9.556821e-02
7.400227811625932e-04	-9.102232e-02
7.400229078495823e-04	-8.676277e-02
7.400230345365714e-04	-8.278958e-02
7.400231612235606e-04	-7.910273e-02
7.400232879105497e-04	-7.570224e-02
7.400234145975388e-04	-7.258810e-02
7.400235412845280e-04	-6.976031e-02
7.400237889432714e-04	-6.451546e-02
7.400240447482857e-04	-5.963965e-02
7.400243078611399e-04	-5.507892e-02
7.400245786217810e-04	-5.077824e-02
7.400248577170555e-04	-4.670807e-02
7.400251459647357e-04	-4.287115e-02
7.400254447043014e-04	-3.934025e-02
7.400257559661798e-04	-3.643499e-02
7.400260831430021e-04	-3.543575e-02
7.400264322466636e-04	-4.177025e-02
7.400268148359544e-04	-8.190446e-02
7.400272560866457e-04	-3.181483e-01
7.400278264482824e-04	-1.132686e+00
7.400280777079316e-04	-1.873246e+00
7.400282687653733e-04	-2.774378e+00
7.400284714222165e-04	-4.022736e+00
7.400287344956735e-04	-5.883461e+00
7.400289929316131e-04	-7.798768e+00
7.400292678688739e-04	-9.875237e+00
7.400295157045494e-04	-1.167146e+01
7.400297205979399e-04	-1.279163e+01
7.400298837684371e-04	-1.289769e+01
7.400299886882179e-04	-1.185612e+01
7.400300535415213e-04	-1.011114e+01
7.400300979308287e-04	-8.228844e+00
7.400301406717136e-04	-6.176413e+00
7.400301915222307e-04	-3.900163e+00
7.400302086464565e-04	-3.331623e+00
7.400302240437740e-04	-2.999762e+00
7.400302437165676e-04	-2.696866e+00
7.400302648437964e-04	-2.476011e+00
7.400302879125692e-04	-2.315421e+00
7.400303115823400e-04	-2.204206e+00
7.400303408506463e-04	-2.104922e+00
7.400303741162437e-04	-2.017261e+00
7.400304207156748e-04	-1.914566e+00
7.400304777232625e-04	-1.806127e+00
7.400305714409207e-04	-1.654382e+00
7.400307038622313e-04	-1.485871e+00
7.400309416733456e-04	-1.270316e+00
7.400311609283747e-04	-1.144213e+00
7.400314470443713e-04	-1.054109e+00
7.400317696219917e-04	-1.003685e+00
7.400322576692661e-04	-9.736238e-01
7.400329355630883e-04	-9.611992e-01
7.400341403303704e-04	-9.575280e-01
7.400355998711805e-04	-9.570225e-01
7.400370297320869e-04	-9.568813e-01
7.400385445232034e-04	-9.567708e-01
7.400399621897069e-04	-9.567153e-01
7.400414380762593e-04	-9.566781e-01
7.400428629471362e-04	-9.566579e-01
7.400443357269109e-04	-9.566474e-01
7.400457700815459e-04	-9.566443e-01
7.400472363474960e-04	-9.566458e-01
7.400486750476672e-04	-9.566501e-01
7.400501369505351e-04	-9.566575e-01
7.400515795104706e-04	-9.566666e-01
7.400530386488023e-04	-9.566767e-01
7.400544840878352e-04	-9.566873e-01
7.400559415142822e-04	-9.566983e-01
7.400573894821993e-04	-9.567108e-01
7.400588464193387e-04	-9.567249e-01
7.400602972362865e-04	-9.567388e-01
7.400617553623097e-04	-9.567522e-01
7.400632104627583e-04	-9.567657e-01
7.400646727637101e-04	-9.567806e-01
7.400661357970024e-04	-9.567956e-01
7.400676082535618e-04	-9.568105e-01
7.400690874520214e-04	-9.568249e-01
7.400705825475448e-04	-9.568398e-01
7.400720957120100e-04	-9.568552e-01
7.400736395844980e-04	-9.568716e-01
7.400753400298415e-04	-9.568886e-01
7.400773291737801e-04	-9.569095e-01
7.400796394921673e-04	-9.569336e-01
7.400817836344135e-04	-9.569564e-01
7.400839685738430e-04	-9.569790e-01
7.400860614971472e-04	-9.570010e-01
7.400882366733304e-04	-9.570245e-01
7.400903592080869e-04	-9.570469e-01
7.400925333286582e-04	-9.570704e-01
7.400946658448782e-04	-9.570930e-01
7.400968378802673e-04	-9.571155e-01
7.400989854295899e-04	-9.571384e-01
7.401011675000938e-04	-9.571615e-01
7.401033400441998e-04	-9.571846e-01
7.401055495423852e-04	-9.572080e-01
7.401077696422426e-04	-9.572316e-01
7.401100424709190e-04	-9.572553e-01
7.401123595896291e-04	-9.572800e-01
7.401147686049418e-04	-9.573060e-01
7.401176416091514e-04	-9.573370e-01
7.401209105675380e-04	-9.573711e-01
7.401248772953881e-04	-9.574136e-01
7.401295628910141e-04	-9.574631e-01
7.401355591705403e-04	-9.575273e-01
7.401432899772118e-04	-9.576094e-01
7.401543518412072e-04	-9.577274e-01
7.401712746547825e-04	-9.579070e-01
7.402030322500791e-04	-9.582448e-01
7.402665474406722e-04	-9.589201e-01
7.403935778218585e-04	-9.602712e-01
7.406476385842312e-04	-9.629733e-01
7.411557601089765e-04	-9.683784e-01
7.421720031584670e-04	-9.791904e-01
7.441720031584671e-04	-1.000471e+00
7.461720031584671e-04	-1.021749e+00
7.481720031584672e-04	-1.043019e+00
7.481730031584672e-04	-1.043032e+00
7.481750031584672e-04	-1.043055e+00
7.481790031584673e-04	-1.043095e+00
7.481870031584674e-04	-1.043181e+00
7.482030031584676e-04	-1.043351e+00
7.482350031584682e-04	-1.043691e+00
7.482990031584692e-04	-1.044371e+00
7.484270031584712e-04	-1.045732e+00
7.486830031584752e-04	-1.048453e+00
7.491950031584833e-04	-1.053892e+00
7.491960031584833e-04	-1.053904e+00
7.491980031584833e-04	-1.053928e+00
7.492020031584834e-04	-1.053968e+00
7.492100031584835e-04	-1.054054e+00
7.492260031584838e-04	-1.054224e+00
7.492580031584843e-04	-1.054564e+00
7.493220031584853e-04	-1.055243e+00
7.494500031584873e-04	-1.056603e+00
7.497060031584913e-04	-1.059327e+00
7.497070031584913e-04	-1.059337e+00
7.497090031584914e-04	-1.059355e+00
7.497130031584914e-04	-1.059398e+00
7.497210031584915e-04	-1.059482e+00
7.497370031584918e-04	-1.059652e+00
7.497690031584923e-04	-1.059992e+00
7.498330031584933e-04	-1.060672e+00
7.498809999999981e-04	-1.061182e+00
7.499130063169905e-04	-1.061522e+00
7.499449873660154e-04	-1.061939e+00
7.499450379019503e-04	-1.061910e+00
7.499451389738199e-04	-1.061878e+00
7.499452173173988e-04	-1.061857e+00
7.499452889539345e-04	-1.061844e+00
7.499453589073303e-04	-1.061837e+00
7.499454256004504e-04	-1.061854e+00
7.499454884474649e-04	-1.061885e+00
7.499455481970330e-04	-1.061901e+00
7.499456042772357e-04	-1.061901e+00
7.499456568012277e-04	-1.061902e+00
7.499457058274474e-04	-1.061902e+00
7.499457513332492e-04	-1.061903e+00
7.499457934755327e-04	-1.061903e+00
7.499458324076771e-04	-1.061903e+00
7.499458683531674e-04	-1.061904e+00
7.499459016130438e-04	-1.061904e+00
7.499459325468841e-04	-1.061905e+00
7.499459615969482e-04	-1.061904e+00
7.499459892951126e-04	-1.061906e+00
7.499460162879614e-04	-1.061904e+00
7.499460433886252e-04	-1.061907e+00
7.499460716688779e-04	-1.061905e+00
7.499461026380771e-04	-1.061907e+00
7.499461385899806e-04	-1.061906e+00
7.499461833054225e-04	-1.061908e+00
7.499462435671988e-04	-1.061901e+00
7.499463326813557e-04	-1.061888e+00
7.499464794507683e-04	-1.061879e+00
7.499467536754232e-04	-1.061882e+00
7.499473021247329e-04	-1.061884e+00
7.499483990233524e-04	-1.061895e+00
7.499505928205913e-04	-1.061920e+00
7.499549804150692e-04	-1.061967e+00
7.499637556040250e-04	-1.062060e+00
7.499813059819366e-04	-1.062248e+00
7.499823059819366e-04	-1.062259e+00
7.499843059819366e-04	-1.062280e+00
7.499963059819368e-04	-1.062407e+00
7.499993059819368e-04	-1.062439e+00
7.500033059819369e-04	-1.062482e+00
7.500043059819369e-04	-1.062493e+00
7.500063059819369e-04	-1.062514e+00
7.500073059819370e-04	-1.062525e+00
7.500080000000001e-04	-1.062533e+00
7.500090000000002e-04	-1.062513e+00
7.500090220000002e-04	-1.062553e+00
7.500090660000001e-04	-1.062570e+00
7.500091540000001e-04	-1.062553e+00
7.500092379718488e-04	-1.062544e+00
7.500094059155462e-04	-1.062552e+00
7.500094510320971e-04	-1.062559e+00
7.500095412651989e-04	-1.062565e+00
7.500095655055032e-04	-1.062570e+00
7.500096139861116e-04	-1.062629e+00
7.500096270099872e-04	-1.062662e+00
7.500096530577385e-04	-1.062795e+00
7.500096617183399e-04	-1.062825e+00
7.500096713070259e-04	-1.062825e+00
7.500096773530476e-04	-1.062767e+00
7.500096839732392e-04	-1.062622e+00
7.500096972136224e-04	-1.062480e+00
7.500098825789867e-04	-1.062546e+00
7.500100000000002e-04	-1.062554e+00
7.500100002583264e-04	-1.063470e+00
7.500100007749789e-04	-1.063277e+00
7.500100038748937e-04	-1.061486e+00
7.500170000000001e-04	-1.062598e+00
7.500170001554414e-04	-1.058326e+00
7.500170004663240e-04	-1.056841e+00
7.500170060622100e-04	-1.059996e+00
7.500170116580962e-04	-1.062372e+00
7.500170172539823e-04	-1.063969e+00
7.500170228498684e-04	-1.064786e+00
7.500170284457545e-04	-1.064823e+00
7.500170340416407e-04	-1.064080e+00
7.500170396375267e-04	-1.062558e+00
7.500180000000001e-04	-1.062670e+00
7.500180043598347e-04	-1.062588e+00
7.500180130795040e-04	-1.062589e+00
7.500202278755175e-04	-1.062660e+00
7.500222526190969e-04	-1.063473e+00
7.500227563203668e-04	-1.062798e+00
7.500229909845781e-04	-1.061951e+00
7.500230982374661e-04	-1.062657e+00
7.500231233199392e-04	-1.061942e+00
7.500231258478430e-04	-1.061592e+00
7.500231282887944e-04	-1.061350e+00
7.500231316722064e-04	-1.061456e+00
7.500231384390305e-04	-1.061790e+00
7.500231456067498e-04	-1.061947e+00
7.500231546636563e-04	-1.062023e+00
7.500231639251905e-04	-1.062088e+00
7.500231764650313e-04	-1.062087e+00
7.500232717742282e-04	-1.062037e+00
7.500233670834250e-04	-1.061993e+00
7.500234623926219e-04	-1.061953e+00
7.500235577018188e-04	-1.061919e+00
7.500236530110156e-04	-1.061889e+00
7.500237483202125e-04	-1.061865e+00
7.500238436294093e-04	-1.061845e+00
7.500244822664642e-04	-1.061580e+00
7.500256062017408e-04	-1.060772e+00
7.500265802286367e-04	-1.059259e+00
7.500273417308574e-04	-1.056769e+00
7.500276653468248e-04	-1.054798e+00
7.500278662556689e-04	-1.053048e+00
7.500279360135036e-04	-1.052296e+00
7.500279655673211e-04	-1.051965e+00
7.500279923174509e-04	-1.051611e+00
7.500280645026221e-04	-1.050552e+00
7.500281380266437e-04	-1.049314e+00
7.500282850746870e-04	-1.046210e+00
7.500285791707733e-04	-1.036970e+00
7.500288924681004e-04	-1.020183e+00
7.500292114704174e-04	-9.901176e-01
7.500295619715698e-04	-9.370871e-01
7.500299003792594e-04	-8.665594e-01
7.500303076072382e-04	-7.716832e-01
7.500307094750996e-04	-6.892307e-01
7.500311195375461e-04	-6.312974e-01
7.500317036990093e-04	-5.852178e-01
7.500323789805773e-04	-5.579374e-01
7.500329122493755e-04	-5.466586e-01
7.500334841129296e-04	-5.392106e-01
7.500340065310600e-04	-5.341448e-01
7.500345458364117e-04	-5.299194e-01
7.500350898203862e-04	-5.262982e-01
7.500356532221814e-04	-5.230388e-01
7.500362352073684e-04	-5.200269e-01
7.500366006673504e-04	-5.182988e-01
7.500366496229607e-04	-5.908864e-01
7.500366704182904e-04	-6.900333e-01
7.500366847875387e-04	-7.446675e-01
7.500366955327126e-04	-7.479101e-01
7.500367068071784e-04	-7.450425e-01
7.500367293561098e-04	-7.437114e-01
7.500367599919656e-04	-7.419460e-01
7.500368212636770e-04	-7.380946e-01
7.500369116446959e-04	-7.331020e-01
7.500370029922364e-04	-7.284427e-01
7.500370997445847e-04	-7.239434e-01
7.500372000323289e-04	-7.196139e-01
7.500373022463861e-04	-7.155273e-01
7.500374084258999e-04	-7.115730e-01
7.500375167253516e-04	-7.078145e-01
7.500376293989553e-04	-7.041257e-01
7.500377450465664e-04	-7.006168e-01
7.500378661883473e-04	-6.973137e-01
7.500379922354588e-04	-6.948234e-01
7.500381270478890e-04	-6.954322e-01
7.500382727156107e-04	-7.102277e-01
7.500384395587014e-04	-8.060877e-01
7.500386467912320e-04	-1.306440e+00
7.500388529443198e-04	-2.688977e+00
7.500390225511355e-04	-4.831977e+00
7.500391997036404e-04	-7.689646e+00
7.500394020508849e-04	-1.072882e+01
7.500394599634516e-04	-1.122174e+01
7.500395122337140e-04	-1.114451e+01
7.500395454128938e-04	-1.060291e+01
7.500395811491257e-04	-9.320042e+00
7.500396152057406e-04	-7.497034e+00
7.500396491691625e-04	-5.257266e+00
7.500396815828183e-04	-3.067494e+00
7.500397126727071e-04	-1.301220e+00
7.500397229958359e-04	-8.935071e-01
7.500397317345126e-04	-6.725449e-01
7.500397443730356e-04	-4.460455e-01
7.500397567405774e-04	-2.897342e-01
7.500397680949810e-04	-1.951410e-01
7.500397792092472e-04	-1.336610e-01
7.500397900522395e-04	-9.388032e-02
7.500398015014794e-04	-6.597212e-02
7.500398125987922e-04	-4.830499e-02
7.500398244398158e-04	-3.609928e-02
7.500398358444464e-04	-2.850931e-02
7.500398484233809e-04	-2.317873e-02
7.500398624847705e-04	-1.950072e-02
7.500398809756478e-04	-1.665368e-02
7.500399037182825e-04	-1.461539e-02
7.500399357483656e-04	-1.289522e-02
7.500399812870167e-04	-1.128245e-02
7.500400575944217e-04	-9.345278e-03
7.500401839969773e-04	-7.129825e-03
7.500403831115898e-04	-4.997953e-03
7.500406331525617e-04	-3.547729e-03
7.500409729350493e-04	-2.557448e-03
7.500413016422389e-04	-2.078235e-03
7.500416646263487e-04	-1.804551e-03
7.500420190616031e-04	-1.648300e-03
7.500424094974580e-04	-1.535538e-03
7.500427935412654e-04	-1.454148e-03
7.500431999744861e-04	-1.387834e-03
7.500435969806248e-04	-1.331728e-03
7.500440066279626e-04	-1.280433e-03
7.500444056839123e-04	-1.235609e-03
7.500448084585017e-04	-1.188950e-03
7.500451967853224e-04	-1.141861e-03
7.500455771505262e-04	-1.100969e-03
7.500459324267536e-04	-1.065715e-03
7.500461965982865e-04	-1.036670e-03
7.500464570732329e-04	-1.008651e-03
7.500467178157209e-04	-9.851196e-04
7.500470474973971e-04	-9.559676e-04
7.500474625929318e-04	-9.144394e-04
7.500479662784427e-04	-8.648743e-04
7.500485591172019e-04	-8.149833e-04
7.500492646920986e-04	-7.603144e-04
7.500501137572121e-04	-6.982852e-04
7.500511687348620e-04	-6.287103e-04
7.500525234599608e-04	-5.505019e-04
7.500543751127293e-04	-4.598941e-04
7.500571415513363e-04	-3.520375e-04
7.500608088393322e-04	-2.464416e-04
7.500646359709393e-04	-1.702884e-04
7.500686875358144e-04	-1.160773e-04
7.500724451235900e-04	-8.219683e-05
7.500763260501923e-04	-5.872206e-05
7.500800865265470e-04	-4.330568e-05
7.500839722906998e-04	-3.252985e-05
7.500877639142944e-04	-2.563102e-05
7.500916331414960e-04	-2.094328e-05
7.500954333985970e-04	-1.742119e-05
7.500992909805530e-04	-1.492056e-05
7.501031006838686e-04	-1.364206e-05
7.501069511073266e-04	-1.284272e-05
7.501107671404071e-04	-1.191768e-05
7.501148779357211e-04	-1.117110e-05
7.501196690235227e-04	-1.080110e-05
7.501251631720658e-04	-1.054100e-05
7.501316471582724e-04	-1.048199e-05
7.501393212217251e-04	-1.056143e-05
7.501488500178159e-04	-1.052125e-05
7.501609925387037e-04	-1.042688e-05
7.501775822316752e-04	-1.039322e-05
7.502018907419824e-04	-1.034065e-05
7.503253131821996e-04	-1.035583e-05
7.504898764358226e-04	-1.034051e-05
7.508190029430685e-04	-1.030362e-05
7.514772559575604e-04	-1.026714e-05
7.527937619865444e-04	-1.023183e-05
7.542341872131248e-04	-1.021560e-05
7.562341872131248e-04	-1.021015e-05
7.580000000000001e-04	-1.151676e-05
7.580010000000001e-04	-1.166235e-05
7.580030000000001e-04	-1.146752e-05
7.580070000000001e-04	-1.042278e-05
7.580150000000001e-04	-1.030930e-05
7.580310000000002e-04	-1.034618e-05
7.580630000000001e-04	-1.025819e-05
7.581270000000001e-04	-1.023264e-05
7.582550000000001e-04	-1.022305e-05
7.585110000000001e-04	-1.021913e-05
7.590230000000002e-04	-1.152051e-05
7.590240000000002e-04	-1.166573e-05
7.590260000000002e-04	-1.146697e-05
7.590300000000002e-04	-1.042294e-05
7.590380000000002e-04	-1.030911e-05
7.590540000000002e-04	-1.034617e-05
7.590860000000002e-04	-1.025809e-05
7.591500000000002e-04	-1.023259e-05
7.592780000000002e-04	-1.022298e-05
7.595340000000002e-04	-1.157175e-05
7.595350000000002e-04	-1.169229e-05
7.595370000000002e-04	-1.145280e-05
7.595410000000002e-04	-1.042989e-05
7.595490000000002e-04	-1.030562e-05
7.595650000000002e-04	-1.034787e-05
7.595970000000002e-04	-1.025721e-05
7.596610000000002e-04	-1.023300e-05
7.597890000000002e-04	-1.157962e-05
7.597900000000002e-04	-1.170137e-05
7.597920000000002e-04	-1.145321e-05
7.597960000000002e-04	-1.042967e-05
7.598040000000002e-04	-1.030571e-05
7.598200000000002e-04	-1.034781e-05
7.598520000000002e-04	-1.025723e-05
7.599160000000002e-04	-1.150459e-05
7.599170000000003e-04	-1.166576e-05
7.599190000000003e-04	-1.146569e-05
7.599230000000002e-04	-1.042351e-05
7.599310000000003e-04	-1.030876e-05
7.599470000000003e-04	-1.033485e-05
7.599680000000002e-04	-1.149719e-05
7.599690000000002e-04	-1.168638e-05
7.599710000000002e-04	-1.146531e-05
7.599750000000002e-04	-1.042370e-05
7.599830000000002e-04	-9.824612e-06
7.599840000000001e-04	-9.541298e-06
7.599859999999999e-04	-9.239743e-06
7.599899999999996e-04	-1.019325e-05
7.599920000000009e-04	-1.051118e-05
7.599960000000036e-04	-1.128397e-05
7.599970000000036e-04	-1.122154e-05
7.599980000000001e-04	-1.002881e-05
7.599990000000071e-04	-9.075827e-06
7.600000000000002e-04	-8.563551e-06
7.600000220000002e-04	-3.191951e-05
7.600000660000002e-04	-3.328514e-05
7.600001540000003e-04	-5.247031e-06
7.600003300000003e-04	-1.403929e-05
7.600003772808039e-04	-2.304817e-05
7.600004718424109e-04	-2.052356e-05
7.600006609656250e-04	-3.144910e-04
7.600007047032007e-04	-3.040380e-04
7.600007474800142e-04	-3.385995e-05
7.600007742610027e-04	5.078459e-06
7.600008031696511e-04	-6.115765e-05
7.600008436770206e-04	-3.992920e-05
7.600008890654684e-04	-4.453119e-05
7.600009364507497e-04	-2.039460e-04
7.600009438184433e-04	-2.490355e-04
7.600009585538304e-04	-1.584793e-04
7.600009716035796e-04	-1.289583e-04
7.600009771686303e-04	-2.061837e-04
7.600009882987317e-04	-2.280197e-04
7.600010000000002e-04	-1.655185e-04
7.600010000257429e-04	-2.702098e-02
7.600010000772285e-04	-3.524039e-02
7.600010001801997e-04	-1.961538e-02
7.600010003861420e-04	-7.896621e-03
7.600010007980267e-04	-3.990359e-03
7.600010016217961e-04	-1.060658e-03
7.600010032693347e-04	-8.408578e-05
7.600010065644120e-04	4.041983e-04
7.600010131545668e-04	-4.339488e-05
7.600010263348763e-04	-2.265038e-04
7.600010526954952e-04	-8.409364e-05
7.600011054167329e-04	-3.832400e-05
7.600012108592084e-04	-2.307117e-05
7.600014217441594e-04	-1.290078e-05
7.600018435140615e-04	-1.289849e-05
7.600026870538657e-04	-1.257661e-05
7.600043741334740e-04	-1.055015e-05
7.600050070487943e-04	-1.061125e-05
7.600054112835841e-04	-7.346020e-06
7.600056430519908e-04	6.320000e-06
7.600057166604503e-04	-5.848229e-06
7.600057493715546e-04	-8.405600e-05
7.600057587423133e-04	-7.316360e-04
7.600057594026021e-04	-1.044070e-03
7.600057602447279e-04	-5.092210e-04
7.600057612781454e-04	8.924646e-04
7.600057633449803e-04	1.185412e-03
7.600057669146252e-04	5.669438e-04
7.600057703340679e-04	4.623564e-04
7.600057748967016e-04	2.058989e-04
7.600057798625855e-04	-1.801477e-05
7.600057874371188e-04	-1.654781e-04
7.600057970163501e-04	-7.683217e-05
7.600058138193834e-04	5.579221e-05
7.600058418593570e-04	-2.717640e-06
7.600058979393040e-04	-3.832148e-05
7.600060100991980e-04	-2.051955e-05
7.600062344189860e-04	-5.260748e-06
7.600066830585621e-04	-1.117373e-05
7.600071027208479e-04	-3.011208e-05
7.600071606754285e-04	-3.069203e-05
7.600072765845897e-04	-2.051950e-05
7.600075084029120e-04	-7.334301e-05
7.600075363633555e-04	-8.918405e-05
7.600075922842423e-04	-7.901153e-05
7.600077041260160e-04	-9.602470e-06
7.600077763164528e-04	2.368682e-06
7.600080000000002e-04	-1.289011e-05
7.600080003176381e-04	1.675749e-03
7.600080009529140e-04	2.520069e-03
7.600080022234657e-04	2.194548e-03
7.600080047645692e-04	1.136605e-03
7.600080098467762e-04	2.414231e-04
7.600080200111902e-04	7.866263e-05
7.600080403400183e-04	5.831758e-05
7.600080809976743e-04	7.454944e-06
7.600081623129865e-04	-5.260714e-06
7.600083249436107e-04	-1.405726e-05
7.600083686327962e-04	-1.797637e-05
7.600084560111671e-04	-5.260714e-06
7.600086307679091e-04	-1.742521e-05
7.600086504865163e-04	-3.216632e-05
7.600086695186785e-04	2.236009e-04
7.600086722392024e-04	4.685377e-04
7.600086735339590e-04	5.669439e-04
7.600086826832126e-04	5.669439e-04
7.600086863368423e-04	1.543506e-03
7.600086902578050e-04	5.669439e-04
7.600086954236457e-04	5.669439e-04
7.600086985982020e-04	3.479306e-04
7.600087025011928e-04	-1.429835e-04
7.600087071963998e-04	-3.005470e-04
7.600087130107110e-04	-3.728241e-05
7.600087182693979e-04	7.866263e-05
7.600087691729774e-04	7.866263e-05
7.600087824104248e-04	2.612752e-05
7.600087999314473e-04	-6.918079e-05
7.600088239032374e-04	-8.054171e-05
7.600088611470122e-04	-4.340769e-05
7.600089269612053e-04	-3.617526e-05
7.600090000000002e-04	-1.289011e-05
7.600090073038797e-04	-1.146154e-04
7.600090219116387e-04	-1.451329e-04
7.600090511271566e-04	-7.392526e-05
7.600091095581925e-04	-7.803851e-06
7.600092264202642e-04	-2.717587e-06
7.600094601444078e-04	-1.289011e-05
7.600099275926948e-04	-1.225434e-05
7.600108624892688e-04	-1.066489e-05
7.600127322824169e-04	-1.002911e-05
7.600134016123668e-04	-4.009239e-03
7.600136818999338e-04	-3.356126e-03
7.600137774320539e-04	1.760669e-03
7.600138006668545e-04	-5.056779e-04
7.600138050713140e-04	-1.473814e-03
7.600138092129406e-04	-1.794327e-03
7.600138131181571e-04	-1.687585e-03
7.600138174822320e-04	-1.491590e-03
7.600138218083908e-04	-1.279999e-03
7.600138278605035e-04	-9.451114e-04
7.600138342086664e-04	-7.857741e-04
7.600138397759986e-04	-8.911779e-04
7.600138459543736e-04	-1.017599e-03
7.600138525079598e-04	-9.075516e-04
7.600138602275314e-04	-7.801552e-04
7.600138784029565e-04	-9.158480e-04
7.600139028081130e-04	-9.353656e-04
7.600139389058076e-04	-9.041085e-04
7.600139649702952e-04	-9.262628e-04
7.600140591500480e-04	-1.067285e-03
7.600141657656959e-04	-1.158386e-03
7.600143789969918e-04	-1.412213e-03
7.600148054595837e-04	-2.223387e-03
7.600152941274933e-04	-3.950549e-03
7.600157225309238e-04	-7.078879e-03
7.600160065137284e-04	-1.141106e-02
7.600162359964187e-04	-1.822163e-02
7.600164184965201e-04	-2.838264e-02
7.600166071636518e-04	-4.703194e-02
7.600167954531004e-04	-7.698130e-02
7.600169906547827e-04	-1.187475e-01
7.600171858088603e-04	-1.632511e-01
7.600173949014315e-04	-2.038746e-01
7.600176142651482e-04	-2.336913e-01
7.600178715433381e-04	-2.547052e-01
7.600180863875780e-04	-2.636666e-01
7.600182947804577e-04	-2.666375e-01
7.600185045745303e-04	-2.659106e-01
7.600187250092422e-04	-2.623175e-01
7.600189374492326e-04	-2.568012e-01
7.600191558864802e-04	-2.494550e-01
7.600193795821609e-04	-2.405540e-01
7.600196120206107e-04	-2.301730e-01
7.600198533994084e-04	-2.185217e-01
7.600201059016357e-04	-2.057452e-01
7.600203705688898e-04	-1.921294e-01
7.600206492412465e-04	-1.779823e-01
7.600209433448412e-04	-1.636489e-01
7.600212549472321e-04	-1.494147e-01
7.600215859585824e-04	-1.354795e-01
7.600219389873373e-04	-1.218886e-01
7.600224628271880e-04	-1.035361e-01
7.600226087204152e-04	-9.888106e-02
7.600226276429851e-04	-9.138212e-02
7.600226355867020e-04	-8.389570e-02
7.600226403098947e-04	-8.575054e-02
7.600226442364797e-04	-9.148371e-02
7.600226482610656e-04	-9.285845e-02
7.600226535955732e-04	-9.190902e-02
7.600227657388967e-04	-8.798858e-02
